2,54,-32,46,36,20,624
2,54,-18,46,36,27,601
2,54,-16,46,36,28,601
2,54,-14,46,36,29,601
2,54,-2,46,36,35,601
2,54,0,46,36,36,601
2,52,-56,46,37,8,623
2,52,-54,46,37,9,623
2,52,-52,46,37,10,623
2,52,-50,46,37,11,623
2,52,-48,46,37,12,623
2,52,-46,46,37,13,623
2,52,-44,46,37,14,623
2,52,-42,46,37,15,623
2,52,-40,46,37,16,623
2,52,-38,46,37,17,623
2,52,-36,46,37,18,624
2,52,-34,46,37,19,624
2,52,-32,46,37,20,627
2,52,-30,46,37,21,624
2,52,-22,46,37,25,601
2,52,-20,46,37,26,601
2,52,-12,46,37,30,601
2,52,-10,46,37,31,601
2,52,-8,46,37,32,601
2,52,-4,46,37,34,601
2,52,-2,46,37,35,601
2,52,0,46,37,36,601
2,52,2,46,37,37,601
2,50,-52,46,38,10,623
2,50,-50,46,38,11,623
2,50,-48,46,38,12,623
2,50,-46,46,38,13,623
2,50,-44,46,38,14,623
2,50,-42,46,38,15,623
2,50,-40,46,38,16,623
2,50,-38,46,38,17,623
2,50,-36,46,38,18,627
2,50,-34,46,38,19,627
2,50,-32,46,38,20,627
2,50,-24,46,38,24,601
2,50,-22,46,38,25,601
2,50,-20,46,38,26,601
2,50,-18,46,38,27,601
2,50,-16,46,38,28,601
2,50,-8,46,38,32,601
2,50,-6,46,38,33,601
2,50,-4,46,38,34,601
2,50,-2,46,38,35,601
2,50,0,46,38,36,601
2,48,-46,46,39,13,623
2,48,-44,46,39,14,623
2,48,-42,46,39,15,623
2,48,-40,46,39,16,623
2,48,-38,46,39,17,627
2,48,-36,46,39,18,627
2,48,-34,46,39,19,627
2,48,-32,46,39,20,627
2,48,-16,46,39,28,601
2,48,-14,46,39,29,601
2,48,-12,46,39,30,601
2,48,-8,46,39,32,601
2,48,-6,46,39,33,601
2,48,-4,46,39,34,601
2,48,-2,46,39,35,601
2,46,-38,46,40,17,627
2,46,-36,46,40,18,627
2,46,-24,46,40,24,601
2,46,-22,46,40,25,601
2,46,-14,46,40,29,601
2,46,-12,46,40,30,601
2,46,-10,46,40,31,601
2,46,-8,46,40,32,601
2,46,-6,46,40,33,601
2,46,-4,46,40,34,601
2,44,-22,46,41,25,601
2,44,-20,46,41,26,601
2,44,-18,46,41,27,601
2,44,-16,46,41,28,601
2,44,-10,46,41,31,601
2,44,-8,46,41,32,601
2,42,-22,46,42,25,601
2,42,-20,46,42,26,601
2,42,-18,46,42,27,601
2,42,-16,46,42,28,601
2,42,-14,46,42,29,601
2,42,-12,46,42,30,601
4,88,-32,47,19,20,611
4,88,-30,47,19,21,611
4,88,-28,47,19,22,611
4,86,-38,47,20,17,611
4,86,-36,47,20,18,611
4,86,-34,47,20,19,611
4,86,-32,47,20,20,611
4,86,-30,47,20,21,611
4,86,-28,47,20,22,611
4,84,-40,47,21,16,611
4,84,-38,47,21,17,611
4,84,-36,47,21,18,611
4,84,-34,47,21,19,611
4,84,-32,47,21,20,611
4,84,-30,47,21,21,611
4,84,-28,47,21,22,611
4,82,-44,47,22,14,611
4,82,-42,47,22,15,611
4,82,-40,47,22,16,611
4,82,-38,47,22,17,611
4,82,-36,47,22,18,611
4,82,-34,47,22,19,611
4,82,-32,47,22,20,611
4,82,-30,47,22,21,611
4,82,-28,47,22,22,611
4,80,-44,47,23,14,611
4,80,-42,47,23,15,611
4,80,-40,47,23,16,611
4,80,-38,47,23,17,611
4,80,-36,47,23,18,611
4,80,-34,47,23,19,611
4,80,-32,47,23,20,611
4,80,-30,47,23,21,611
4,80,-28,47,23,22,609
4,80,-26,47,23,23,609
4,78,-46,47,24,13,614
4,78,-44,47,24,14,611
4,78,-42,47,24,15,611
4,78,-40,47,24,16,611
4,78,-38,47,24,17,611
4,78,-36,47,24,18,611
4,78,-34,47,24,19,611
4,78,-32,47,24,20,611
4,78,-30,47,24,21,611
4,78,-28,47,24,22,609
4,78,-26,47,24,23,606
4,78,-24,47,24,24,606
4,78,-22,47,24,25,606
4,78,-20,47,24,26,606
4,78,-18,47,24,27,606
4,76,-46,47,25,13,614
4,76,-44,47,25,14,614
4,76,-42,47,25,15,614
4,76,-40,47,25,16,614
4,76,-38,47,25,17,611
4,76,-36,47,25,18,611
4,76,-34,47,25,19,611
4,76,-32,47,25,20,611
4,76,-30,47,25,21,612
4,76,-28,47,25,22,609
4,76,-26,47,25,23,606
4,76,-24,47,25,24,606
4,76,-22,47,25,25,606
4,76,-20,47,25,26,606
4,76,-18,47,25,27,606
4,76,-16,47,25,28,606
4,74,-46,47,26,13,614
4,74,-44,47,26,14,614
4,74,-42,47,26,15,614
4,74,-40,47,26,16,614
4,74,-38,47,26,17,614
4,74,-36,47,26,18,611
4,74,-34,47,26,19,611
4,74,-32,47,26,20,611
4,74,-30,47,26,21,612
4,74,-28,47,26,22,606
4,74,-26,47,26,23,606
4,74,-24,47,26,24,606
4,74,-22,47,26,25,606
4,74,-20,47,26,26,606
4,74,-18,47,26,27,606
4,74,-16,47,26,28,606
4,74,-14,47,26,29,606
4,72,-44,47,27,14,614
4,72,-42,47,27,15,614
4,72,-40,47,27,16,614
4,72,-38,47,27,17,614
4,72,-36,47,27,18,614
4,72,-34,47,27,19,611
4,72,-32,47,27,20,612
4,72,-28,47,27,22,606
4,72,-26,47,27,23,606
4,72,-24,47,27,24,606
4,72,-22,47,27,25,606
4,72,-20,47,27,26,606
4,72,-18,47,27,27,606
4,72,-16,47,27,28,606
4,72,-14,47,27,29,606
4,72,-12,47,27,30,606
4,70,-46,47,28,13,617
4,70,-44,47,28,14,617
4,70,-42,47,28,15,618
4,70,-40,47,28,16,618
4,70,-38,47,28,17,618
4,70,-36,47,28,18,614
4,70,-34,47,28,19,615
4,70,-32,47,28,20,615
4,70,-30,47,28,21,615
4,70,-26,47,28,23,606
4,70,-24,47,28,24,606
4,70,-22,47,28,25,606
4,70,-20,47,28,26,606
4,70,-18,47,28,27,606
4,70,-16,47,28,28,606
4,70,-14,47,28,29,606
4,70,-12,47,28,30,606
4,68,-46,47,29,13,617
4,68,-44,47,29,14,618
4,68,-42,47,29,15,618
4,68,-40,47,29,16,618
4,68,-38,47,29,17,618
4,68,-36,47,29,18,618
4,68,-34,47,29,19,615
4,68,-32,47,29,20,615
4,68,-30,47,29,21,615
4,68,-22,47,29,25,606
4,68,-20,47,29,26,606
4,68,-18,47,29,27,606
4,68,-16,47,29,28,606
4,68,-14,47,29,29,606
4,68,-12,47,29,30,606
4,66,-46,47,30,13,621
4,66,-44,47,30,14,621
4,66,-42,47,30,15,618
4,66,-40,47,30,16,618
4,66,-38,47,30,17,618
4,66,-36,47,30,18,618
4,66,-34,47,30,19,618
4,66,-32,47,30,20,618
4,66,-30,47,30,21,615
4,66,-24,47,30,24,606
4,66,-22,47,30,25,606
4,66,-20,47,30,26,606
4,66,-18,47,30,27,606
4,66,-16,47,30,28,606
4,66,-14,47,30,29,603
4,66,-12,47,30,30,603
4,66,-10,47,30,31,603
4,66,-8,47,30,32,603
4,64,-56,47,31,8,623
4,64,-54,47,31,9,623
4,64,-52,47,31,10,623
4,64,-50,47,31,11,623
4,64,-44,47,31,14,621
4,64,-42,47,31,15,621
4,64,-40,47,31,16,621
4,64,-38,47,31,17,618
4,64,-36,47,31,18,618
4,64,-34,47,31,19,618
4,64,-32,47,31,20,618
4,64,-30,47,31,21,618
4,64,-26,47,31,23,606
4,64,-24,47,31,24,606
4,64,-22,47,31,25,606
4,64,-20,47,31,26,603
4,64,-18,47,31,27,603
4,64,-16,47,31,28,603
4,64,-14,47,31,29,603
4,64,-12,47,31,30,603
4,64,-10,47,31,31,603
4,64,-8,47,31,32,603
4,64,-6,47,31,33,603
4,62,-58,47,32,7,623
4,62,-56,47,32,8,623
4,62,-54,47,32,9,623
4,62,-52,47,32,10,623
4,62,-50,47,32,11,623
4,62,-48,47,32,12,623
4,62,-46,47,32,13,623
4,62,-44,47,32,14,621
4,62,-42,47,32,15,621
4,62,-40,47,32,16,621
4,62,-38,47,32,17,621
4,62,-32,47,32,20,618
4,62,-30,47,32,21,618
4,62,-26,47,32,23,605
4,62,-24,47,32,24,605
4,62,-22,47,32,25,603
4,62,-20,47,32,26,603
4,62,-18,47,32,27,603
4,62,-16,47,32,28,603
4,62,-14,47,32,29,603
4,62,-10,47,32,31,603
4,62,-8,47,32,32,603
4,62,-6,47,32,33,603
4,62,-4,47,32,34,603
4,60,-60,47,33,6,623
4,60,-58,47,33,7,623
4,60,-56,47,33,8,623
4,60,-54,47,33,9,623
4,60,-52,47,33,10,623
4,60,-50,47,33,11,623
4,60,-48,47,33,12,623
4,60,-46,47,33,13,623
4,60,-44,47,33,14,623
4,60,-42,47,33,15,624
4,60,-40,47,33,16,624
4,60,-38,47,33,17,621
4,60,-36,47,33,18,621
4,60,-34,47,33,19,621
4,60,-26,47,33,23,603
4,60,-24,47,33,24,603
4,60,-22,47,33,25,603
4,60,-20,47,33,26,603
4,60,-18,47,33,27,603
4,60,-10,47,33,31,603
4,60,-8,47,33,32,603
4,60,-6,47,33,33,603
4,60,-4,47,33,34,603
4,58,-62,47,34,5,623
4,58,-60,47,34,6,623
4,58,-58,47,34,7,623
4,58,-56,47,34,8,623
4,58,-54,47,34,9,623
4,58,-52,47,34,10,623
4,58,-50,47,34,11,623
4,58,-48,47,34,12,623
4,58,-46,47,34,13,623
4,58,-44,47,34,14,623
4,58,-42,47,34,15,623
4,58,-40,47,34,16,623
4,58,-38,47,34,17,624
4,58,-36,47,34,18,624
4,58,-34,47,34,19,624
4,58,-24,47,34,24,603
4,58,-12,47,34,30,603
4,58,-10,47,34,31,603
4,58,-8,47,34,32,603
4,58,-6,47,34,33,603
4,58,-4,47,34,34,603
4,56,-62,47,35,5,623
4,56,-60,47,35,6,623
4,56,-58,47,35,7,623
4,56,-56,47,35,8,623
4,56,-54,47,35,9,623
4,56,-52,47,35,10,623
4,56,-50,47,35,11,623
4,56,-48,47,35,12,623
4,56,-46,47,35,13,623
4,56,-44,47,35,14,623
4,56,-42,47,35,15,623
4,56,-40,47,35,16,623
4,56,-38,47,35,17,623
4,56,-36,47,35,18,624
4,56,-12,47,35,30,601
4,56,-10,47,35,31,601
4,56,-8,47,35,32,601
4,56,-6,47,35,33,601
4,56,-4,47,35,34,601
4,56,-2,47,35,35,601
4,54,-62,47,36,5,623
4,54,-60,47,36,6,623
4,54,-58,47,36,7,623
4,54,-56,47,36,8,623
4,54,-54,47,36,9,623
4,54,-52,47,36,10,623
4,54,-50,47,36,11,623
4,54,-48,47,36,12,623
4,54,-46,47,36,13,623
4,54,-44,47,36,14,623
4,54,-42,47,36,15,623
4,54,-40,47,36,16,623
4,54,-38,47,36,17,623
4,54,-36,47,36,18,623
4,54,-34,47,36,19,624
4,54,-32,47,36,20,624
4,54,-8,47,36,32,601
4,54,-6,47,36,33,601
4,54,-4,47,36,34,601
4,54,-2,47,36,35,601
4,52,-60,47,37,6,623
4,52,-58,47,37,7,623
4,52,-56,47,37,8,623
4,52,-54,47,37,9,623
4,52,-52,47,37,10,623
4,52,-50,47,37,11,623
4,52,-48,47,37,12,623
4,52,-46,47,37,13,623
4,52,-44,47,37,14,623
4,52,-42,47,37,15,623
4,52,-40,47,37,16,623
4,52,-38,47,37,17,623
4,52,-36,47,37,18,623
4,52,-34,47,37,19,623
4,52,-32,47,37,20,627
4,52,-6,47,37,33,601
4,52,-4,47,37,34,601
4,52,-2,47,37,35,601
4,50,-56,47,38,8,623
4,50,-54,47,38,9,623
4,50,-52,47,38,10,623
4,50,-50,47,38,11,623
4,50,-48,47,38,12,623
4,50,-46,47,38,13,623
4,50,-44,47,38,14,623
4,50,-42,47,38,15,623
4,50,-40,47,38,16,623
4,50,-38,47,38,17,623
4,50,-36,47,38,18,623
4,50,-34,47,38,19,623
4,50,-20,47,38,26,601
4,50,-18,47,38,27,601
4,50,-16,47,38,28,601
4,50,-12,47,38,30,601
4,50,-10,47,38,31,601
4,50,-8,47,38,32,601
4,50,-6,47,38,33,601
4,50,-4,47,38,34,601
4,50,-2,47,38,35,601
4,48,-52,47,39,10,623
4,48,-50,47,39,11,623
4,48,-48,47,39,12,623
4,48,-46,47,39,13,623
4,48,-44,47,39,14,623
4,48,-42,47,39,15,623
4,48,-40,47,39,16,623
4,48,-38,47,39,17,623
4,48,-36,47,39,18,623
4,48,-18,47,39,27,601
4,48,-16,47,39,28,601
4,48,-14,47,39,29,601
4,48,-12,47,39,30,601
4,48,-10,47,39,31,601
4,48,-8,47,39,32,601
4,48,-6,47,39,33,601
4,48,-4,47,39,34,601
4,48,-2,47,39,35,601
4,46,-48,47,40,12,623
4,46,-46,47,40,13,623
4,46,-42,47,40,15,623
4,46,-40,47,40,16,623
4,46,-24,47,40,24,601
4,46,-22,47,40,25,601
4,46,-14,47,40,29,601
4,46,-12,47,40,30,601
4,46,-10,47,40,31,601
4,46,-8,47,40,32,601
4,46,-6,47,40,33,601
4,46,-4,47,40,34,601
4,44,-22,47,41,25,601
4,44,-20,47,41,26,601
4,44,-18,47,41,27,601
4,44,-16,47,41,28,601
4,44,-14,47,41,29,601
4,44,-12,47,41,30,601
4,44,-10,47,41,31,601
4,44,-8,47,41,32,601
4,42,-20,47,42,26,601
4,42,-18,47,42,27,601
4,42,-16,47,42,28,601
4,42,-14,47,42,29,601
4,42,-12,47,42,30,601
4,42,-10,47,42,31,601
6,90,-30,48,18,21,611
6,88,-38,48,19,17,611
6,88,-36,48,19,18,611
6,88,-34,48,19,19,611
6,88,-32,48,19,20,611
6,88,-30,48,19,21,611
6,88,-28,48,19,22,611
6,88,-26,48,19,23,611
6,86,-40,48,20,16,611
6,86,-38,48,20,17,611
6,86,-36,48,20,18,611
6,86,-34,48,20,19,611
6,86,-32,48,20,20,611
6,86,-30,48,20,21,611
6,86,-28,48,20,22,611
6,86,-26,48,20,23,611
6,84,-42,48,21,15,611
6,84,-40,48,21,16,611
6,84,-38,48,21,17,611
6,84,-36,48,21,18,611
6,84,-34,48,21,19,611
6,84,-32,48,21,20,611
6,84,-30,48,21,21,611
6,84,-28,48,21,22,611
6,84,-26,48,21,23,608
6,84,-24,48,21,24,608
6,82,-44,48,22,14,611
6,82,-42,48,22,15,611
6,82,-40,48,22,16,611
6,82,-38,48,22,17,611
6,82,-36,48,22,18,611
6,82,-34,48,22,19,611
6,82,-32,48,22,20,611
6,82,-30,48,22,21,611
6,82,-28,48,22,22,611
6,82,-26,48,22,23,608
6,82,-24,48,22,24,608
6,82,-22,48,22,25,605
6,80,-46,48,23,13,611
6,80,-44,48,23,14,611
6,80,-42,48,23,15,611
6,80,-40,48,23,16,611
6,80,-38,48,23,17,611
6,80,-36,48,23,18,611
6,80,-34,48,23,19,611
6,80,-32,48,23,20,611
6,80,-30,48,23,21,611
6,80,-28,48,23,22,608
6,80,-26,48,23,23,608
6,80,-24,48,23,24,605
6,80,-22,48,23,25,605
6,80,-20,48,23,26,605
6,78,-46,48,24,13,614
6,78,-44,48,24,14,611
6,78,-42,48,24,15,611
6,78,-40,48,24,16,611
6,78,-38,48,24,17,611
6,78,-36,48,24,18,611
6,78,-34,48,24,19,611
6,78,-32,48,24,20,611
6,78,-30,48,24,21,608
6,78,-28,48,24,22,608
6,78,-26,48,24,23,608
6,78,-22,48,24,25,605
6,78,-20,48,24,26,605
6,78,-18,48,24,27,605
6,76,-48,48,25,12,614
6,76,-46,48,25,13,614
6,76,-44,48,25,14,614
6,76,-42,48,25,15,614
6,76,-40,48,25,16,611
6,76,-38,48,25,17,611
6,76,-36,48,25,18,611
6,76,-34,48,25,19,611
6,76,-32,48,25,20,611
6,76,-30,48,25,21,608
6,76,-28,48,25,22,608
6,76,-24,48,25,24,605
6,76,-22,48,25,25,605
6,76,-20,48,25,26,605
6,76,-18,48,25,27,605
6,76,-16,48,25,28,605
6,74,-48,48,26,12,614
6,74,-46,48,26,13,614
6,74,-44,48,26,14,614
6,74,-42,48,26,15,614
6,74,-40,48,26,16,614
6,74,-38,48,26,17,614
6,74,-36,48,26,18,611
6,74,-34,48,26,19,611
6,74,-30,48,26,21,608
6,74,-28,48,26,22,605
6,74,-26,48,26,23,605
6,74,-24,48,26,24,605
6,74,-22,48,26,25,605
6,74,-20,48,26,26,605
6,74,-18,48,26,27,605
6,74,-16,48,26,28,605
6,74,-14,48,26,29,605
6,72,-48,48,27,12,614
6,72,-46,48,27,13,614
6,72,-44,48,27,14,614
6,72,-42,48,27,15,614
6,72,-40,48,27,16,614
6,72,-38,48,27,17,614
6,72,-36,48,27,18,614
6,72,-34,48,27,19,611
6,72,-30,48,27,21,608
6,72,-28,48,27,22,605
6,72,-26,48,27,23,605
6,72,-24,48,27,24,605
6,72,-22,48,27,25,605
6,72,-20,48,27,26,605
6,72,-18,48,27,27,605
6,72,-16,48,27,28,605
6,72,-14,48,27,29,605
6,72,-12,48,27,30,605
6,70,-48,48,28,12,617
6,70,-46,48,28,13,617
6,70,-44,48,28,14,617
6,70,-42,48,28,15,614
6,70,-40,48,28,16,614
6,70,-38,48,28,17,614
6,70,-36,48,28,18,614
6,70,-34,48,28,19,614
6,70,-32,48,28,20,614
6,70,-28,48,28,22,605
6,70,-24,48,28,24,605
6,70,-22,48,28,25,605
6,70,-20,48,28,26,605
6,70,-18,48,28,27,605
6,70,-16,48,28,28,605
6,70,-14,48,28,29,605
6,70,-12,48,28,30,605
6,68,-46,48,29,13,617
6,68,-44,48,29,14,617
6,68,-42,48,29,15,617
6,68,-40,48,29,16,618
6,68,-38,48,29,17,618
6,68,-36,48,29,18,614
6,68,-34,48,29,19,614
6,68,-32,48,29,20,614
6,68,-24,48,29,24,605
6,68,-16,48,29,28,605
6,68,-14,48,29,29,605
6,68,-12,48,29,30,605
6,68,-10,48,29,31,605
6,66,-46,48,30,13,617
6,66,-44,48,30,14,617
6,66,-42,48,30,15,618
6,66,-40,48,30,16,618
6,66,-38,48,30,17,618
6,66,-36,48,30,18,618
6,66,-34,48,30,19,617
6,66,-32,48,30,20,617
6,66,-30,48,30,21,615
6,66,-22,48,30,25,605
6,66,-20,48,30,26,605
6,66,-18,48,30,27,605
6,66,-16,48,30,28,605
